user,location,date,coordinates,content
gioprotogonos69,"Vittoria, Sicilia",2019-12-16 23:30:54,,"DEADLY MAGNITUDE 6.8 EARTHQUAKE HIT THE PHILIPPINES, MAGNETIC NORTH MOVI... https://t.co/n6OVcMuc7X di @YouTube"
JamesJava,#LongIsland NY,2019-12-16 23:26:40,,At least two people found dead in supermarket rubble after strong earthquake in the Philippines  https://t.co/b7hGtehXcd
accuweather,"State College, PA",2019-12-16 23:15:05,,"In the shorter term, Palau will be at risk for daily showers and thunderstorms with downpours capable of producing… https://t.co/Bo2T1k0lIk"
purerose2011,大和葛城山麓、大峯峯中（小池宿跡）、住吉大社界隈,2019-12-16 23:08:28,,Searchers Try to Find Earthquake Victims in Philippines - The New York Times https://t.co/DYTMQfP1gI #earthquake
yazzooguy,"England, United Kingdom",2019-12-16 23:05:57,,"⚡️ “At least two people found dead in supermarket rubble after strong earthquake in the Philippines”

https://t.co/1OV4H9dc5i"
myearthquakeapp,Earth,2019-12-16 23:01:07,,"4.4 earthquake occurred near Mindanao, Philippines at 22:47 UTC! #earthquake #Mindanao https://t.co/ZGEkLMG7Tu"
EMSC,"Bruyères-Le-Chatel, France",2019-12-16 23:00:56,,#Earthquake (#lindol) M4.4 strikes 135 km SE of #Caburan (#Philippines) 13 min ago. More info: https://t.co/fDNAUdP2oq
_quantum_fx,,2019-12-16 22:54:17,,"DEADLY MAGNITUDE 6.8 EARTHQUAKE HIT THE PHILIPPINES, MAGNETIC NORTH MOVING RAPIDLY, RECORD HAIL https://t.co/lpXTjoP9R8"
sunicamarkovic,Chicago Il,2019-12-16 22:40:16,,"FATAL EARTHQUAKE MEASURING 6.8 MAGNITUDE STRIKES PHILIPPINES
https://t.co/QMkTgPiAVv

MyLatestSoundDetectiin… https://t.co/MyNnsHwg8d"
andrewwcox,"#Newcastle Upon Tyne, England",2019-12-16 22:38:40,,"Report from Forbidden Knowledge News - 16th December 2019

Deadly Magnitude 6.8 #Earthquake hits the #Philippines… https://t.co/X3WHN4yejU"
WeatherBug,"New York, NY",2019-12-16 22:35:05,,"Three people now dead following an earthquake in the Philippines... #Philippinesearthquake 
 Latest...… https://t.co/89ApyubaRY"
CraigKendrick5,"Christchurch City, New Zealand",2019-12-16 22:29:07,,As a Christchurch person my heart goes out to the people of the Philippines after there earthquake look after yours… https://t.co/4sS5E34W9p
USGS_HDDS,"USGS/EROS, Sioux Falls SD",2019-12-16 22:00:18,,4 scenes of SENTINEL ingested to HDDS for event 201911_Earthquake_PHL #earthquake #Philippines… https://t.co/IGpwoQ7btN
chaleeboh3131,,2019-12-16 21:56:12,,"A strong earthquake jolted the southern Philippines, prompting people to rush out of malls, houses &amp; other building… https://t.co/z2WHNcakI3"
IndyWorld,"London, United Kingdom",2019-12-16 21:46:13,,Powerful earthquake of magnitude 6.8 strikes near Philippines city https://t.co/LTk6CQ20yi
lovecelticwoman,Olympic ski town ParkCity Utah,2019-12-16 21:37:05,,"https://t.co/jXt0nxL2xu Even though this earthquake in the Philippines happened more than a day ago, this YouTube c… https://t.co/j6abZTemy9"
OASISLMF,"London, England",2019-12-16 21:34:02,,"A 6.8 magnitude #earthquake hit the southern #Philippines on Sunday, striking 61 kilometers (38 miles) southwest of… https://t.co/31Z1OAT2gB"
gregory_karris,,2019-12-16 21:28:43,,6.8-magnitude earthquake rocks southern Philippines https://t.co/4G8ujccmqr
amy_moscrip,,2019-12-16 21:26:10,,"""At least two people found dead in supermarket rubble after strong earthquake in the Philippines""  https://t.co/4AiEu02RVP"
borneo_bulletin,Brunei,2019-12-16 21:16:31,,Rescuers on Monday pulled out two bodies from a three-storey building that collapsed in a strong earthquake in the… https://t.co/0Jf13iJQKG
wybme,"California, USA",2019-12-16 20:57:32,,Searchers Try to Find Earthquake Victims in Philippines https://t.co/aiufMCVwpT
pinoynewstv,Republic of the Philippines,2019-12-16 20:51:33,,Misuari appointment to int'l Islamic agency an 'earthquake' in peace process: analyst: The appointment of Nur Misua… https://t.co/Bpou5CnbVr
ibangel,,2019-12-16 20:49:48,,"Earthquake - Magnitude 5.0 - MINDANAO, PHILIPPINES - 2019 December 16, 08:53:31 UTC https://t.co/G1nQDyqfZc"
rickputnam47,"Redding, CA",2019-12-16 20:48:09,,"USGS | M 5.0 - 4km ENE of Tanlad, Philippines https://t.co/jD5KGtbRAc"
JenniferWarters,"W.Yorkshire, UK",2019-12-16 20:40:42,,https://t.co/PqBhOT6jfy Death toll rises in southern Philippines earthquake
Tartannancy,united kingdom,2019-12-16 20:25:48,,@apldeap - hope that the recent #Earthquake in #Phillipines hasn’t affected friends. Stay strong #Philippines you h… https://t.co/rjWYOBOLPB
francescosboni,My World Kingdom (F.P.S.),2019-12-16 20:19:53,,6.8 magnitude earthquake hits Mindanao (Philippines) - BBC News - 15th D... https://t.co/1Cb918QZ63 di @YouTube
francescosboni,My World Kingdom (F.P.S.),2019-12-16 20:17:11,,BBC News - Philippines earthquake: Eight deaths reported on Luzon https://t.co/i3A62C4CoO
_veritas___,F.P.S. global-mondiale.,2019-12-16 20:16:37,,BBC News - Philippines earthquake: Eight deaths reported on Luzon https://t.co/grmmvWsqam
myearthquakeapp,Earth,2019-12-16 20:11:12,,"4.3 earthquake occurred near Mindanao, Philippines at 19:54 UTC! #earthquake #Mindanao https://t.co/1lGmDftPmq"
EMSC,"Bruyères-Le-Chatel, France",2019-12-16 20:10:56,,#Earthquake (#lindol) M4.3 strikes 52 km N of General Santos (#Philippines) 16 min ago. More info: https://t.co/UP8ibE6qr6
quakeupdates,"USA, Australia, Indonesia, NZ & Japan",2019-12-16 20:01:59,,"A M4.8 earthquake has been reported by the BMKG for Mindanao, Philippines. Link: https://t.co/uvJVkmqvle"
FoodIsPower,"Cotati, CA",2019-12-16 20:00:48,,Thousands of people have been affected by yesterday's earthquake and we hope you’ll consider supporting the… https://t.co/j7vl8gIvcY
yourweathercouk,,2019-12-16 20:00:10,,"#Nature 📹 Earthquake with a 6.8 magnitude in the Philippines. 

The epicentre was located on the island of… https://t.co/NhZfeMUUwE"
USGS_HDDS,"USGS/EROS, Sioux Falls SD",2019-12-16 20:00:08,,2 scenes of LANDSAT ingested to HDDS for event 201911_Earthquake_PHL #earthquake #Philippines… https://t.co/0g3wHwCnNN
carpathianews,Imperial Kingdom of Carpathia,2019-12-16 20:00:01,,"UPDATE

""At least two people found dead in supermarket rubble after strong earthquake in the Philippines""  https://t.co/3boKLVoj8N"
SaveAusNews,Australia,2019-12-16 19:54:03,,PHILIPPINES: Thousands of children in the south #Philippines face serious safety risks after Mindanao was hit by a… https://t.co/nz0XFrpf9U
AmeliaAbdWahab,,2019-12-16 19:40:08,,Philippines earthquake: 6-year-old girl among 3 killed - CNN https://t.co/Wqob79rtQ7
MnMsnakes,"Auckland City, New Zealand",2019-12-16 19:38:00,,"Three dead, more missing in building downed by Philippines earthquake https://t.co/tAyKzTDb4z"
VOAStevenson,Washington DC,2019-12-16 19:32:53,,Electricity cables spark as residents run for cover as a 6.8 magnitude earthquake struck the southern island of Min… https://t.co/itglaS3BtS
EarthUnb,,2019-12-16 19:21:48,,"A swimming pool spills over as a strong 6.8 magnitude earthquake rocked the Philippines.
.
▫️
At least one person d… https://t.co/15RjOwZxyj"
accuweather,"State College, PA",2019-12-16 19:15:06,,A large area of showers and thunderstorms stretching from east of Palau to the offshore waters east of Mindanao wil… https://t.co/1mDTp60fN3
LucianoOlivares,,2019-12-16 19:02:47,,"#Sismo #Earthquake #PrevencionFF M 4.9 - 5km SSW of Sulop, Philippines
https://t.co/KTYoRibe5j"
NicRodriguez,South Florida,2019-12-16 19:01:09,,Powerful earthquake hits Philippines https://t.co/qcpMsI0OZl
ibangel,,2019-12-16 19:00:17,,M 6.8 Earthquake Philippines 15 Dec 2019 - YouTube https://t.co/l9cEFdjub0
SMcK17,"Toledo, Ohio",2019-12-16 18:57:52,,Fatal earthquake measuring 6.8 magnitude strikes Philippines https://t.co/s7zIvVm9Dw - @Newsweek
spacejunky2,"Rhyl, Denbighshire North Wales",2019-12-16 18:52:22,,Deadly earthquake rocks the Philippines https://t.co/vKApOaxubW https://t.co/QhjxxzKvMT
_Monotheism,Globe,2019-12-16 18:44:13,,"Sympathies for victims (few departed, many injured, apart from material losses) and families, prayers for those who… https://t.co/9KKpjgKz8l"
maver23,"San Juan, USA",2019-12-16 18:35:57,,At least two people found dead in supermarket rubble after strong earthquake in the Philippines  https://t.co/vPMvDUtyBf
AmeliaAbdWahab,,2019-12-16 18:35:09,,Searchers Try to Find Earthquake Victims in Philippines https://t.co/cTYw88PCZ7
patton_cascadia,"manila, ca",2019-12-16 18:13:08,,"@katnahat7 @gem_hazard @gem_risk @LastQuake we cannot know
there is a small chance there will be a larger quake

th… https://t.co/uBf5xWXFKU"
BenarPhilippine,"Washington, DC",2019-12-16 18:12:14,,"Rescuers Dig More Bodies in Southern Philippines after Quake

https://t.co/WJp24GvBoH

#Philippinesearthquake… https://t.co/SMa5GQDkvm"
jeeeemsss,"Alabel, Soccsksargen",2019-12-16 18:08:33,,Japan is trying to be earthquake proof while Philippines is busy making earthquake memes... https://t.co/5lKagXJD4p
UrduPointEng,Pakistan and Dubai,2019-12-16 18:04:06,,Southern Philippines hit by 6.8 magnitude earthquake https://t.co/s768SfEAmi
karimraffa,"Singapore, London, Amsterdam",2019-12-16 18:01:17,,Rescue efforts continue in the Philippines after a 3-story building collapsed when a 6.9-magnitude earthquake hit t… https://t.co/lb1uxVgDtv
Sokka_at_Toyo,ask khalid for location,2019-12-16 18:00:56,,"""At least two people found dead in supermarket rubble after strong earthquake in the Philippines""  https://t.co/7naIbNQj9y"
threadreaderapp,"Vancouver, British Columbia",2019-12-16 17:59:39,,"@blsdbe Bonjour, you can read it here: Thread by @yustein: Important: with the earthquake of 6.9 magnitude in Phili… https://t.co/kBsGd8GmzQ"
QuickTake,,2019-12-16 17:59:05,,Rescue efforts continue in the Philippines after a 3-story building collapsed when a 6.9-magnitude earthquake hit t… https://t.co/p84RsfoDtF
philippines_tip,,2019-12-16 17:56:02,,Philippines on alert for tropical threat following powerful earthquake - https://t.co/WouGx4aVgf https://t.co/dNeHOECwBS
EQAlert,USA,2019-12-16 17:43:20,,"6.8 Philippines Earthquake Late Saturday!!!  With Many Earthquakes There Since Last Night!!!!! Now Several Dead, Ma… https://t.co/jw8I4Y0AXG"
GundalaMuda,,2019-12-16 17:37:35,,Six-year-old girl among three killed in quake https://t.co/vhKP78Frm2 https://t.co/fN6ZVj50hB
AKUTASSOCIATION,Istanbul,2019-12-16 17:35:37,,AKUT has been following the recent developments after the 6.8 magnitude earthquake in the Philippines.
ForsakenUciha,#Layyah #Punjab #Pakistan,2019-12-16 17:34:43,,"Hope Everyone Is Safe…! 💕

May ALLAH Almighty Protect Us All…!!!

Ameen 

#Philippines #Earthquake https://t.co/vYbqOugKC5"
tvt_news,United States,2019-12-16 17:33:21,,Searchers Try to Find Earthquake Victims in Philippines https://t.co/1xa4rNuThV
PoolSpaMktg,,2019-12-16 17:30:15,,This is the terrifying moment a swimming pool shook violently causing large waves earthquake hit the Philippines to… https://t.co/Vm9z7jqBwV
philippines_tip,,2019-12-16 17:25:04,,Philippines on alert for tropical threat following powerful earthquake - https://t.co/WouGx4aVgf https://t.co/TabcIjFGh9
warriors_mom,MN lakes to TN mountains,2019-12-16 17:24:21,,"PressTV: 
Philippines: Drone footage captures Padada earthquake aftermath 🙏🏾 #Tectonics #Drones  https://t.co/NKRCOveswd"
ElSelvatico,"Caracas, Venezuela",2019-12-16 17:23:14,,"#Sismo 5.1 earthquake, 5km SSW of Sulop, Philippines. 2019-12-17 00:21:53 at epicenter (22m ago, depth 10km).… https://t.co/biPm2pniFI"
christineatate,,2019-12-16 17:14:37,,"Philippines Earthquake Hits Duterte Family, President Goes Back To Sleep After Quake https://t.co/Ioxmmzniwx"
timesofoman,Oman,2019-12-16 17:14:33,,"Death toll rises in southern #Philippinesearthquake 
https://t.co/yqyNPHHosA"
WhatsUp_Earth,California,2019-12-16 17:10:30,,Strong Earthquake Hits the Southern Philippines - The New York Times https://t.co/vfBcghhuVU
breakingweather,"State College, PA",2019-12-16 17:08:59,,A tropical system attempting to organize in the Philippine Sea will bring the risk for flooding to parts of the sou… https://t.co/KcVpFUZrXM
earthshook,,2019-12-16 17:07:09,"{'type': 'Point', 'coordinates': [125.327, 6.5526]}","Mww 4.9 earthquake (reviewed) occured at 2019-12-16T16:21:53 UTC, 5km SSW of Sulop, Philippines https://t.co/ktFbg6DAMh"
simplybotansoap,"Metro Washington, DC USA",2019-12-16 17:02:52,,"USA TODAY: Powerful earthquake hits Philippines

https://t.co/FNupG5sVM2"
i_AM_theChange,O.C.,2019-12-16 17:01:28,,"6.8 Magnitude Earthquake Strikes Mindanao, Philippines https://t.co/3SxZpm8nIP"
RT_com,,2019-12-16 17:00:01,,"Aftermath of a 6.8 magnitude #earthquake in #Padada, #Philippines https://t.co/dFTjpc7fS1"
lindolmo,"Quezon City, Philippines",2019-12-16 16:59:25,,"Earthquake Info from USGS - M 5.1 - 5km SSW of Sulop, Philippines https://t.co/ui2zrbiSti"
Sismologue_en,World,2019-12-16 16:57:03,,"Earthquake mag 5.1, 1.60km (0.99 miles) away from Luparan (#Philippines): #Luparan #Earthquake #Seism https://t.co/Dj2ZdHCHj6"
earthquakevt,Worldwide 🌎,2019-12-16 16:55:01,,"⚠️#Philippines🇵🇭: A moderate #earthquake of magnitude Mww=5.1, was registered at 5 KM SSW of #Sulop, province of… https://t.co/ZOCLSc2z0g"
HildaVanessaQu2,"Lima, Peru",2019-12-16 16:53:10,,"@siwonchoi Let us raise a prayer for the people who suffer from the earthquake in the Philippines, that God gives t… https://t.co/wHr3YK99Lj"
hofbeezy,Somewhere on my bicycle!,2019-12-16 16:53:05,,"@Romanoff2020 @davidsirota Philippines earthquake and NZ volcano errupted last week, tsunami in Japan hit that nucl… https://t.co/mwuhAXgM5A"
qldstorms,South East Queensland,2019-12-16 16:50:15,,"Earthquake: Magnitude 5.1, Mindanao, Philippines https://t.co/mA7gJty5Qo"
MapQuake,,2019-12-16 16:46:53,,"M5.1 - 5km SSW of Sulop, Philippines
Mag: 5.1
Depth: 10km
Date-Time: 2019-12-16  16:21:53 UTC… https://t.co/1bH6rA8IHB"
EQAlerts,,2019-12-16 16:45:31,,"#Earthquake M3.2 007 km S 87° W of Kiblawan (Davao Del Sur) (Philippines) 16 Dec 16:31 UTC - report/info: 
https://t.co/WrlCR6tw7g"
QuakesToday,,2019-12-16 16:45:03,"{'type': 'Point', 'coordinates': [125.324, 6.551]}","5.1 magnitude #earthquake. 6 km from Sulop, #Davao, Philippines https://t.co/Hku2h9DAyX"
peter_mount,"ÜT: 51.512407,-0.136951",2019-12-16 16:45:03,,"Mag 5.1 earthquake 5km SSW of Sulop, Philippines
Time 2019-12-16 16:21:53 UTC
Depth 10km
Position 125° 19' 26"" E 6°… https://t.co/EzL0kP67ku"
Sisal13,"South Jordan, Utah",2019-12-16 16:45:01,,Searchers Try to Find Earthquake Victims in Philippines - The New York Times https://t.co/GwtUKrk8w9 via @GoogleNews
rickputnam47,"Redding, CA",2019-12-16 16:44:44,,"USGS | M 5.1 - 5km SSW of Sulop, Philippines https://t.co/HQN9yYB0KO"
MonitoringA3M,"Tübingen, Deutschland",2019-12-16 16:44:33,,"Earthquake, Level 3, Moderate magnitude 5.1 M coastal earthquake at depth 10.00 km - Philippines… https://t.co/dYHaoQvWAJ"
quakeupdates,"USA, Australia, Indonesia, NZ & Japan",2019-12-16 16:44:25,,"A M5.1 earthquake has been reported by the USGS for 5km SSW of Sulop, Philippines. Link: https://t.co/yqUt6agh2J"
everyEarthquake,Earth,2019-12-16 16:44:02,"{'type': 'Point', 'coordinates': [125.3243, 6.5512]}","USGS reports a M5.1 #earthquake 5km SSW of Sulop, Philippines on 12/16/19 @ 16:21:53 UTC https://t.co/sCvmsPFXpp #quake"
earthquakeBot,Everywhere,2019-12-16 16:44:01,"{'type': 'Point', 'coordinates': [125.3243, 6.5512]}","A 5.1 magnitude earthquake occurred 3.11mi SSW of Sulop, Philippines. Details: https://t.co/CBcqir9qvY Map: https://t.co/13Mi0Y8g37"
earthshook,,2019-12-16 16:43:57,"{'type': 'Point', 'coordinates': [125.3243, 6.5512]}","Mww 5.1 earthquake (reviewed) occured at 2019-12-16T16:21:53 UTC, 5km SSW of Sulop, Philippines https://t.co/ktFbg6DAMh"
Cultureifyer,,2019-12-16 16:43:55,,"A 5.10 magnitude earthquake has occurred near Sulop, Davao Region, Philippines at 12/16/19, 11:21 AM https://t.co/RIgkvZsRhJ"
quakelogic,"Roseville, CA",2019-12-16 16:43:47,,"Quake alert! A 5.1 magnitude earthquake occurred 5km SSW of Sulop, Philippines. Visit Us: https://t.co/BbxsrAAI1W… https://t.co/6JYwVRcTI6"
LastQuake,"based in Paris, works globally",2019-12-16 16:43:33,"{'type': 'Point', 'coordinates': [125.42, 6.59]}",M5.1 #earthquake (#lindol) strikes 58 km S of #Davao (#Philippines) 22 min ago. Read eyewitnesses' stories &amp; share… https://t.co/NboDt0RRkZ
NewEarthquake,Worldwide,2019-12-16 16:43:12,"{'type': 'Point', 'coordinates': [125.3243, 6.5512]}","5.1 earthquake, 5km SSW of Sulop, Philippines. 2019-12-17 00:21:53 at epicenter (22m ago, depth 10km). https://t.co/nVxDVhlJXa"
2536luis, California USA,2019-12-16 16:41:50,,"Magnitude 5.0 - 4km ENE of Tanlad, Philippines • Earthquake  https://t.co/oE6Ro0Vtta"
therightblue,Hawaii-Kohala Coast-Big Island,2019-12-16 16:38:26,,Searchers Try to Find Earthquake Victims in Philippines - The New York Times https://t.co/o4YOuqXHYu
Sutathu,India,2019-12-16 16:38:24,,"Earthquake kills a child, injures several in Philippines    https://t.co/TTdewYcLRR"
Only1Jeanne,London Town - UK,2019-12-16 16:38:01,,At least two people found dead in supermarket rubble after strong earthquake in the Philippines  https://t.co/iAtmKdbIre
LastQuake,"based in Paris, works globally",2019-12-16 16:37:05,"{'type': 'Point', 'coordinates': [125.42, 6.59]}",M5.1 #earthquake (#lindol) strikes 58 km S of #Davao (#Philippines) 15 min ago. Effects reported by eyewitnesses: https://t.co/6UzJRxOtBv
quakeupdates,"USA, Australia, Indonesia, NZ & Japan",2019-12-16 16:32:28,,"A M5.1 earthquake has been reported by the AGGA for Mindanao, Philippines. Link: https://t.co/F9q49bo44z"
NCseismicobserv,"IRD Noumea, New Caledonia",2019-12-16 16:32:19,,"ird2019yowz Mindanao, Philippines mb 5.0 2019/12/16 16:21:56 - Event has not yet been reviewed by a seismologist. F… https://t.co/MKKr78JwD7"
LeeCourtney990,,2019-12-16 16:31:57,,6-year-old girl among 3 killed as 6.8-magnitude earthquake rocks southern Philippines https://t.co/EGdF9gr2Z3
Kevbation,Cities Skylines,2019-12-16 16:30:52,,"Earthquake M4.8 - Mindanao, Philippines - Mon, 16 Dec 2019 16:21:55 UTC (00:21 GMT+08:00) - 8 minutes ago
more info… https://t.co/1FAKMl0ZJJ"
quakeupdates,"USA, Australia, Indonesia, NZ & Japan",2019-12-16 16:30:29,,"A M4.8 earthquake has been reported by the GEOFON for M 4.8, Mindanao, Philippines. Link: https://t.co/tiqonpfcXh"
eqgr,"Athens, Greece",2019-12-16 16:30:07,,"4⃣8⃣ 🇵🇭 Earthquake Mw 4.8, 17/12 00:21, depth: 10 Km, MINDANAO, PHILIPPINES (Source: GFZ Potsdam) #earthquake -… https://t.co/LxDAYGWFQa"
LastQuake,"based in Paris, works globally",2019-12-16 16:29:47,"{'type': 'Point', 'coordinates': [125.39, 6.61]}","This is the 10th felt #earthquake in Mindanao, Philippines in the last 35 hours https://t.co/wPtMW5ND1t"
LastQuake,"based in Paris, works globally",2019-12-16 16:29:40,"{'type': 'Point', 'coordinates': [125.39, 6.61]}",Felt #earthquake (#lindol) M4.8 strikes 57 km SW of #Davao (#Philippines) 8 min ago. Please report to:… https://t.co/GbTm0k3dZK
EMSC,"Bruyères-Le-Chatel, France",2019-12-16 16:29:38,,#Earthquake (#lindol) M4.8 strikes 57 km SW of #Davao (#Philippines) 8 min ago. More info: https://t.co/iOwIHvTHdE
myearthquakeapp,Earth,2019-12-16 16:29:25,,"4.81 earthquake occurred near Mindanao, Philippines at 16:21 UTC! #earthquake #Mindanao https://t.co/Bgx0fzhrLn"
Shefani_Gwake,United States,2019-12-16 16:28:36,,"@BCWildfireWkly
""At least two people found dead in supermarket rubble after strong earthquake in the Philippines""  https://t.co/8AkuUQl9fF"
quakeupdates,"USA, Australia, Indonesia, NZ & Japan",2019-12-16 16:25:25,,"A M5.3 earthquake has been reported by the BMKG for Mindanao, Philippines. Link: https://t.co/uvJVkmI6cM"
SandnSpice,WorldWide,2019-12-16 16:25:08,,"2013 Loboc Earthquake - An energy equivalent to 32 Hiroshima bombs
https://t.co/Kiavqssbz3

No wonder the Filipinos… https://t.co/x7FRRbUyIC"
champbontia,"ÜT: 7.090321,125.498823",2019-12-16 16:22:41,,Reading articles like this one raises my anxiety levels https://t.co/HHoZVXTQbC
cheybgyul,,2019-12-16 16:20:41,,"@qtsvnflower its an earthquake here in mindanao, Philippines huhu"
GoBGR,Nashville,2019-12-16 16:17:11,,"A 6.9 magnitude #earthquake hit the Philippines on Sunday, December 15. BGR relief teams are distributing emergency… https://t.co/4yG8bzCgDQ"
CARE,Atlanta,2019-12-16 16:07:45,,"CARE is responding to food, WASH, shelter, mental health, and safety needs in the aftermath of a 6.9-magnitude eart… https://t.co/6wMyNrAc6y"
FOX40,"Sacramento, CA",2019-12-16 15:58:59,,6-year-old girl among 3 killed as 6.8-magnitude earthquake rocks southern Philippines https://t.co/nnOjaOMyHc
RadioFire404,Decatur GA,2019-12-16 15:54:50,,At least two people found dead in supermarket rubble after strong earthquake in the Philippines https://t.co/g8HBJ1PGls
tvtexts1,Germany,2019-12-16 15:50:00,,"#Philippines #earthquake:Region has been hit by four other #quakes since #October
https://t.co/1NRcsio55X"
JrmChenu,,2019-12-16 15:48:12,,Powerful #earthquake hits #Philippines - USA TODAY https://t.co/kmFw4K7A7J
Otinen,Canada,2019-12-16 15:42:56,,"""At least two people found dead in supermarket rubble after strong earthquake in the Philippines""  https://t.co/SIOAOyzm3L"
fullbiggy,"Kansas, USA",2019-12-16 15:38:19,,Powerful earthquake hits Philippines https://t.co/V2haovTxg7
WLOS_13,"Asheville, NC",2019-12-16 15:30:00,,"A strong earthquake jolted the southern Philippines on Sunday, killing at least one person and causing a three-stor… https://t.co/Kc9ibDi1L2"
Nmtg_IGot1D,PhiliPENIS,2019-12-16 15:20:29,,@softcuddlix I'll let you know if I see any for worldwide! Yeah I'm from the Philippines. I'm safe don't worry! 💚 T… https://t.co/KjiqiJZ6oi
Villanelle27,,2019-12-16 15:19:34,,Philippines mutuals are y’all okay? I saw on the news of a 6.8 earthquake that hit in the southern parts of it.
gridpointwx,"New York, USA",2019-12-16 15:19:05,,"WorldView: New Zealand #VOLCANO investigation, Philippines #EARTHQUAKE, and more https://t.co/CTWovM8BLd"
gene038,,2019-12-16 15:18:48,,https://t.co/xDrKZAdAAe Death toll rises in southern Philippines earthquake
TimMelino,NY,2019-12-16 15:18:28,,"WorldView: New Zealand #VOLCANO investigation, Philippines #EARTHQUAKE, and more https://t.co/9eHhC0BE7c #GPWX"
softcuddlix,,2019-12-16 15:18:00,,"@Nmtg_IGot1D ahh i'm not, but it's okay! at least i know now that it may be sold in stores, thanks so much:) are yo… https://t.co/41qCTm8R9z"
WatsupAmericas,The America's.,2019-12-16 15:15:08,,"Latest: WorldView: New Zealand volcano investigation, Philippines earthquake, and more https://t.co/kL77GiJA7X"
wARdskiBidu,123 10,2019-12-16 15:07:36,,"Quite an interesting read.

https://t.co/3V9SgJozAF"
wlsam890,"Chicago, IL",2019-12-16 15:05:03,,A magnitude 6.9 earthquake struck parts of Mindanao in the Philippines yesterday afternoon. https://t.co/0odruUSwvl
lindolmo,"Quezon City, Philippines",2019-12-16 14:59:17,,"Earthquake Info from USGS - M 4.6 - 10km SSW of Magsaysay, Philippines https://t.co/GimWldIWuj"
MusicForRelief,Los Angeles,2019-12-16 14:58:31,,The #Philippines sits on the geologically active Pacific “Ring of Fire” and experiences frequent tremors.… https://t.co/nxWWo3Qqsm
catholicnews1,,2019-12-16 14:56:44,,#BreakingNews Earthquake in the Philippines leaves many Victims as the Nation joins in Prayer https://t.co/3aJ8kxlrR8
JESUSCARITASEST,,2019-12-16 14:56:40,,#BreakingNews Earthquake in the Philippines leaves many Victims as the Nation joins in Prayer https://t.co/UFOWRQxNeq
SaveChildrenCan,Canada,2019-12-16 14:52:23,,We're deploying a team to earthquake affected areas in the  #Philippines to assess the damage. We are deeply concer… https://t.co/VO5cqUqXBb
EMSC,"Bruyères-Le-Chatel, France",2019-12-16 14:52:10,,Update: M4.6 #earthquake (#lindol) strikes 67 km SW of #Davao (#Philippines) 1hr 4min ago. https://t.co/rgjXCzPmns
drocktrot,"Brooklyn, NY (Bed-Stuy)",2019-12-16 14:47:35,,Powerful earthquake hits Philippines https://t.co/Z09XTdEBin via @USATODAY
GBNReports,International,2019-12-16 14:46:59,,"A swimming pool spills over as a powerful earthquake rocked the Philippines.

At least one person died and a three-… https://t.co/tpc2s30I77"
Aussie_Anzac,"Queensland, Australia",2019-12-16 14:45:06,,6.9-magnitude earthquake hits Philippines https://t.co/a31fLNtKus via @YouTube
realmrsjeon_,,2019-12-16 14:41:58,,"so I was watching our local news a while ago, the news was about the earthquake in a certain place here in the Phil… https://t.co/cCKDXGWRbg"
ChristinaSinha,"Sacramento, CA",2019-12-16 14:34:40,,Fatal Earthquake Measuring 6.8 Magnitude Strikes Philippines https://t.co/bh4jHp5vF8
ijournal,"San Diego, CA",2019-12-16 14:32:09,,Hunt for Survivors Underway After Earthquake Hits Philippines Island Trade Building https://t.co/bPcgiVsXPA
ResisTance_313,landofpeace,2019-12-16 14:31:02,,"Almanar TV, 15/12/2019
Southern Philippines hit by 6.8 magnitude earthquake: USGS
https://t.co/SEqjZ5SSFe https://t.co/V6aqx97e6I"
air1news,,2019-12-16 14:31:00,,"A strong earthquake hit the Philippines, causing a three-story building to collapse, setting off a search for peopl… https://t.co/g31nVsfqiS"
Packetnet_SA,,2019-12-16 14:28:25,,At least 3 killed during powerful 6.8-magnitude earthquake in southern Philippines https://t.co/d9AuP1s6tY
ImDetectiveElle,Republic of the Philippines,2019-12-16 14:27:18,,"@zooperjunior @shfly3424 The earthquake happened in Mindanao, Philippines. The Luzon area which the SS8 was held wa… https://t.co/jJE9ZXFeFj"
AALTAMI33518104,,2019-12-16 14:26:28,,"""At least two people found dead in supermarket rubble after strong earthquake in the Philippines""  https://t.co/u5dWEsM6jQ"
TheLastDays777,,2019-12-16 14:19:14,,"(Luke 21:11)
#Philippines: Powerful 6.8 Earthquake Hits Island of Mindanao, 1 Killed, Buildings Damaged… https://t.co/I0nrmQQ6OE"
MichaelStawicki,Königswinter,2019-12-16 14:18:40,,"Powerful Earthquake And Swarm Hits Philippines, Yellowstone Hit by M3.8 ... https://t.co/xnrgRAFvtR via @YouTube"
KSMANN,USA ,2019-12-16 14:17:02,,Philippines earthquake: Rescuers search for missing people under building rubble https://t.co/h22ZgitEBs
VIPortalINC,"Nairobi, Kenya",2019-12-16 14:08:08,,Searchers Try to Find Earthquake Victims in Philippines https://t.co/plhSr9wX9P https://t.co/yQLqJQCQix
EMSC,"Bruyères-Le-Chatel, France",2019-12-16 14:07:40,,#Earthquake (#lindol) M3.7 strikes 39 km NE of #Koronadal (#Philippines) 20 min ago. More info: https://t.co/rgjXCzPmns
DINAHTO16725596,,2019-12-16 14:06:57,,Deadly earthquake strikes southern Philippines #Topbuzz https://t.co/sYMlk0J1KS
