source_name,title,url,date,content
Bbc.com,Puerto Rico hit by 6.4-magnitude earthquake - BBC News,https://www.bbc.com/news/world-us-canada-51023554,2020-01-08,"Image copyrightReutersImage caption
 Tuesday's earthquake was the strongest to hit the island this week
Puerto Rico has been hit by a 6.4-magnitude earthquake, resulting in at least one death and causing island-wide power cuts, officials say.
This most rec… [+2677 chars]"
CNN,Deadly earthquake hits Puerto Rico,https://www.cnn.com/us/live-news/puerto-rico-earthquake-01-07-2020/index.html,2020-01-07,"A 6.4 magnitude earthquake and several other strong temblors struck Puerto Rico Tuesday morning, killing at least one man and injuring several others one day after a 5.8 magnitude quake shook the island, officials said.
Power outages and damage have been rep… [+391 chars]"
Euronews.com,Magnitude 6.4 earthquake hits off Puerto Rico,https://www.euronews.com/2020/01/08/magnitude-6-4-earthquake-hits-off-puerto-rico,2020-01-08,"A 5.8 magnitude quake on Monday toppled some structures, caused power outages and small landslides, but did not result in any casualties.
It also destroyed a popular tourist landmark, Punta Ventana, a natural stone arch that crumbled on the island's southern… [+933 chars]"
CNN,Famous Puerto Rico landmark collapses after earthquake,https://www.cnn.com/videos/travel/2020/01/07/punta-ventana-collapse-travel-orig.cnn,2020-01-07,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.
Foxbusiness.com,Puerto Rico hit by 6.5 earthquake - Fox Business,https://www.foxbusiness.com/lifestyle/puerto-rico-hit-by-6-5-earthquake,2020-01-07,"A 6.4-magnitude earthquake struck Puerto Rico before dawn on Tuesday, the largest in a series of quakes that have struck the U.S. territory in recent days and caused heavy damage in some areas.
Puerto Rico's power authority said on Twitter that one of the co… [+3303 chars]"
Youtube.com,A predawn 6.4 Magnitude earthquake has toppled homes in southern Puerto Rico - Miami Herald,https://www.youtube.com/watch?v=Ukkgg9C3cyU,2020-01-07,"In Guanica, near the epicenter, houses had been knocked off their foundations and a middle school (empty for the Christmas holiday) had collapsed. The government has confirmed one death due to the earthquake.
Video by Jim Wyss / Miami Herald
Read more: http… [+222 chars]"
Youtube.com,Puerto Rico calls state of emergency after pre-dawn earthquake - ABC News,https://www.youtube.com/watch?v=qcP_YaVZ_ME,2020-01-08,
Youtube.com,Puerto Rico resident fear aftershocks after deadly earthquake - CBS Evening News,https://www.youtube.com/watch?v=FrSPjdjeIV4,2020-01-08,
