user,location,date,coordinates,content
Earthquakes0,World,2021-01-31 04:05:58,,"6 min.ago #earthquake 5.1 has hit Departamento de Los Andes (A), Argentina, 204.0km, 7:59 AM GST (GEOFON) https://t.co/QsxyDYwVrw https://t.co/AnsQ4yMU1c"
ChileAlertaApp,Chile,2021-01-31 04:05:31,,"New #Earthquake. 🌎
5.2 (Mb) - 178 km al noroeste de Ciudad de Salta - Argentina.
2021/01/31 03:59:26 UTC.
#CiudaddeSalta-Argentina App: https://t.co/e1jlc9uim5 #Temblor #Sismo #alert https://t.co/VEllgdAOSN"
quakeupdates,"USA, Australia, Indonesia, NZ & Japan",2021-01-31 04:04:07,,"A M5.1 earthquake has been reported by the GEOFON for M 5.1, Chile-Argentina Border Region. Link: https://t.co/CQiWRWRNXq"
raspishakEQ,"Boquete, Panama",2021-01-31 04:03:19,,"Preliminary M5.1 #earthquake 71km/44miles from #SanAntonioDeLosCobres, in #Argentina, 2021-01-31 03:59 UTC time by @raspishake network. Join the largest #CitizenScience #seismograph community ➡️ https://t.co/Y5O0dgJqJF
EVENT ➡️ https://t.co/fEbYJSNYHj https://t.co/E5iuccnffJ"
eqgr,"Athens, Hellas",2021-01-31 04:03:09,,"5⃣1⃣ Earthquake Mw 5.1, 31/01 03:59 (UTC), depth: 204 Km, CHILE-ARGENTINA BORDER REGION.

Parameters: GFZ Potsdam -&gt; https://t.co/LwPMCmO2EX

#earthquake #terremoto #temblor #sismo

https://t.co/70fH0DZ4Wo https://t.co/Wbzc37UZpA"
EQAlerts,,2021-01-31 04:02:47,,"#Earthquake M5.1 Chile-Argentina Border Region 3mins ago 31 Jan 03:59 UTC - report/info: 
https://t.co/2MTmTAVKbK"
elluchin1,,2021-01-31 02:31:47,,"🌎 ➡Buenas Noches 🌌  
Se Termina 📅 Enero 2021
En Latinoamerica🌎 
1 #Terremoto Mag 🔴+7⚡ #Antartica🇦🇶
3 de 🔴+6⚡
19  🔴+5⚡
Mayor Frecuencia de Sismos +4.7 
 N1 #Peru🇵🇪 7
#Chile🇨🇱5
#Panama 🇵🇦 5
#Argentina🇦🇷3
#Mexico🇲🇽3
#Guatemala🇬🇹3
#FelizDomingo #Temblor
#Earthquake #Sismo https://t.co/q6JGaoxFos"
EMSC,"Bruyères-Le-Chatel, France",2021-01-30 18:26:00,,#Earthquake (#sismo) M3.2 strikes 31 km SW of #Pocito (#Argentina) 7 min ago. More info: https://t.co/eGLJlWeiwi
EQAlerts,,2021-01-30 18:24:10,,"#Earthquake M3.2 SAN JUAN (Argentina) 5mins ago 30 Jan 18:19 UTC - report/info: 
https://t.co/ZcqM3E8caU"
EMSC,"Bruyères-Le-Chatel, France",2021-01-30 17:40:57,,#Earthquake (#sismo) M3.3 strikes 26 km SW of #Pocito (#Argentina) 11 min ago. More info: https://t.co/D9pD5rAwpW
EQAlerts,,2021-01-30 17:38:07,,"#Earthquake M3.3 SAN JUAN (Argentina) 8mins ago 30 Jan 17:30 UTC - report/info: 
https://t.co/iSbSj6xZaU"
EMSC,"Bruyères-Le-Chatel, France",2021-01-30 16:30:54,,#Earthquake (#sismo) M3.1 strikes 28 km SW of #Pocito (#Argentina) 8 min ago. More info: https://t.co/tb3p16madb
drblagrawal3,,2021-01-30 15:56:37,,"More Earthquake forcast came true. Nicaragua, Chile, Panama, Colombia &amp; Argentina already hit. Others r awaited.

Panama faced even larger Magnitude of 5.7
&amp; Argentina hit with 4.8
Places, Magnitude &amp; date range were all as predicted. 

@USGS_Quakes @RubikaLiyaquat https://t.co/LJd6ugRORJ"
WatchOurCity,California,2021-01-30 15:55:06,,"(USGS) Earthquake: Magnitude 5.0 – South Shetland Islands https://t.co/LkX9wHYsUF #Earthquakes #PuntaArenasChile #Rï¿½oGallegosArgentina #Rï¿½oGrandeArgentina #TolhuinArgentina #Ushuaia,Argentina"
Zaidatempa3,,2021-01-30 15:50:30,,"@superkbxodyssey #Earthquake (#sismo) M4.9 strikes 1,018 km SE of #Ushuaia (#Argentina) 9 min ago. More info: https://t.co/Rjb4edIe3E"
EMSC,"Bruyères-Le-Chatel, France",2021-01-30 15:46:10,,"#Earthquake (#sismo) M4.9 strikes 1,018 km SE of #Ushuaia (#Argentina) 9 min ago. More info: https://t.co/4kadRotEX7"
elluchin1,,2021-01-30 15:41:26,,"🌎➡Buenas Tardes🌄
Se Nos Va 📅 Enero 2021
En Latinoamerica🌎 
1 #Terremoto Mag 🔴+7⚡ #Antartica🇦🇶
3 de 🔴+6⚡
19  🔴+5⚡
Mayor Frecuencia de Sismos +4.7 
N1 #Peru🇵🇪 7
#Chile🇨🇱5
#Panama🇵🇦5
#Argentina🇦🇷3
#Mexico🇲🇽3
#Guatemala🇬🇹3
#FelizSabado #Temblor
#Earthquake #Sismo #Vacuna https://t.co/dVDiSOwHRj"
elluchin1,,2021-01-30 15:40:33,,"🌎➡Buenas Tardes🌄
Se Nos Va 📅 Enero 2021
En Latinoamerica🌎 
1 #Terremoto Mag 🔴+7⚡ #Antartica🇦🇶
3 de 🔴+6⚡
19  🔴+5⚡
Mayor Frecuencia de Sismos +4.7 
N1 #Peru🇵🇪 7
#Chile🇨🇱5
#Panama🇵🇦5
#Argentina🇦🇷3
#Mexico🇲🇽3
#Guatemala🇬🇹3
#FelizSabado #Temblor
#Earthquake #Sismo #Lluvia https://t.co/9FZeR5bRB0"
EMSC,"Bruyères-Le-Chatel, France",2021-01-30 13:51:01,,#Earthquake (#sismo) M3.0 strikes 46 km SW of San Juan (#Argentina) 7 min ago. More info: https://t.co/PLoU6VRBcH
WatchOurCity,California,2021-01-30 11:09:13,,"(USGS) Earthquake: Magnitude 5.0 – South Shetland Islands https://t.co/FFHhquAAHS #Earthquakes #PuntaArenasChile #Rï¿½oGallegosArgentina #Rï¿½oGrandeArgentina #TolhuinArgentina #Ushuaia,Argentina"
EMSC,"Bruyères-Le-Chatel, France",2021-01-30 04:28:15,,"#Earthquake (#sismo) M4.9 strikes 1,083 km SE of #Ushuaia (#Argentina) 9 min ago. More info: https://t.co/v0k4xaf7Wg"
WatchOurCity,California,2021-01-29 23:11:32,,"M4.0 Earthquake - Cordoba, Argentina

Preliminary Report

Magnitude4.0
Date-Time29 Jan 2021  09:43:13 UTC29 Jan 2021  06:43:13 near epicenter29 Jan 2021  01:43:13 standard time in your timezone
Location31.361S,  64.760W
Depth10 km
Distances22.7 km (14.1

https://t.co/Weeu9sLvwB"
WatchOurCity,California,2021-01-29 23:10:12,,"(USGS) Earthquake: Magnitude 5.2 – South Shetland Islands https://t.co/4eKtsKY56u #Earthquakes #PuntaArenasChile #Rï¿½oGallegosArgentina #Rï¿½oGrandeArgentina #TolhuinArgentina #Ushuaia,Argentina"
WatchOurCity,California,2021-01-29 23:10:10,,"(USGS) Earthquake: Magnitude 4.8 – South Shetland Islands https://t.co/pYHideqod9 #Earthquakes #PuntaArenasChile #Rï¿½oGallegosArgentina #Rï¿½oGrandeArgentina #TolhuinArgentina #Ushuaia,Argentina"
WatchOurCity,California,2021-01-29 23:10:08,,"(USGS) Earthquake: Magnitude 4.0 – Cordoba, Argentina https://t.co/MIbwDBu7aQ #Cï¿½rdobaArgentina #Cosquï¿½nArgentina #CuestaBlancaArgentina #Earthquakes #LaFaldaArgentina #VillaCarlosPazArgentina"
EMSC,"Bruyères-Le-Chatel, France",2021-01-29 21:45:21,,#Earthquake (#sismo) M2.8 strikes 70 km W of San José de Jáchal (#Argentina) 12 min ago. More info: https://t.co/ZMmSZkOOSn
EMSC,"Bruyères-Le-Chatel, France",2021-01-29 19:26:25,,#Earthquake (#sismo) M3.3 strikes 34 km SW of #Pocito (#Argentina) 7 min ago. More info: https://t.co/OO2F9dmWf8
EQAlerts,,2021-01-29 19:26:08,,"#Earthquake M3.3 SAN JUAN (Argentina) 6mins ago 29 Jan 19:19 UTC - report/info: 
https://t.co/pz1emndcBa"
earthquakevt,Milky Way. ,2021-01-29 16:00:28,,"⚠️#Argentina🇦🇷: Un sismo leve de magnitud mb=4.0, se registró a 22 KM al NW de #CuestaBlanca, provincia de #Córdoba. Profundidad: 10 KM.
Más info: https://t.co/9MN1BTtDkb
¿Sintió este sismo?, ¡cuéntanos!.
#EQVT,#earthquake,#quake,#tremor,#seísmo,#sismo,#temblor,#terremoto. https://t.co/mb77PTWaSb"
